YEAR,WEEK,STATE,STATION,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,no_SNOW
2010,40,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.967142857142856,0.0014285714285714286,0.0,0.0,76.57142857142857,54.14285714285714,2.13191,160.0,23.0,7505.0,False
2010,41,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.208571428571429,0.0,0.0,0.0,74.85714285714286,49.42857142857143,1.9635,142.0,22.0,7232.0,False
2010,42,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.287142857142857,0.02428571428571429,0.0,0.0,68.28571428571429,47.85714285714285,1.6748599999999998,126.0,21.0,7523.0,False
2010,43,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.084285714285715,0.0,0.0,0.0,65.71428571428571,39.714285714285715,2.35498,190.0,24.0,8068.0,False
2010,44,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.07,0.0,0.0,0.0,67.0,42.142857142857146,2.37983,151.0,20.0,6345.0,False
2010,45,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.328571428571428,0.0,0.0,0.0,55.714285714285715,31.857142857142854,2.3776,186.0,24.0,7823.0,False
2010,46,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.382857142857143,0.0,0.0,0.0,59.28571428571429,33.142857142857146,2.87842,228.0,24.0,7921.0,False
2010,47,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.884285714285713,0.002857142857142857,0.042857142857142864,0.0,49.57142857142857,25.0,2.9782,194.0,24.0,6514.0,False
2010,48,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.825714285714286,0.0,0.0,0.0,52.28571428571429,28.142857142857146,2.8547,234.0,25.0,8197.0,False
2010,49,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.721428571428571,0.0,0.0,0.0,56.42857142857143,30.857142857142854,2.32423,200.0,25.0,8605.0,False
2010,50,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.1342857142857135,0.13857142857142854,0.15714285714285714,0.0,53.85714285714285,33.142857142857146,2.72335,221.0,25.0,8115.0,False
2010,51,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.73,0.011428571428571429,0.0,0.0,52.14285714285714,35.57142857142857,3.4117599999999997,232.0,22.0,6800.0,False
2011,52,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.732857142857143,0.002857142857142857,0.08571428571428573,0.0,37.857142857142854,19.428571428571427,2.8922,198.0,23.0,6846.0,False
2011,1,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.04,0.0,0.0,0.0,45.85714285714285,22.714285714285715,2.95452,241.0,24.0,8157.0,False
2011,2,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.454285714285715,0.0,0.0,0.0,46.14285714285714,22.857142857142854,2.8982099999999997,250.0,26.0,8626.0,False
2011,3,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.117142857142857,0.0,0.0,0.0,54.28571428571429,31.142857142857146,3.72137,312.0,26.0,8384.0,False
2011,4,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.442857142857141,0.0,0.0,0.0,51.28571428571429,24.857142857142854,5.0758,452.0,25.0,8905.0,False
2011,5,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.60142857142857,0.015714285714285715,0.1142857142857143,0.14285714285714285,32.857142857142854,10.714285714285714,5.56121,437.0,26.0,7858.0,False
2011,6,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.23142857142857,0.0,0.0,0.0,48.714285714285715,18.285714285714285,4.90175,454.0,26.0,9262.0,False
2011,7,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.317142857142858,0.0,0.0,0.0,64.0,36.142857142857146,6.43468,625.0,24.0,9713.0,False
2011,8,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.702857142857143,0.0,0.0,0.0,55.714285714285715,30.285714285714285,5.3278300000000005,516.0,26.0,9685.0,False
2011,9,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.742857142857143,0.0,0.0,0.0,61.42857142857143,31.0,4.83437,413.0,25.0,8543.0,False
2011,10,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.5,0.0,0.0,0.0,65.28571428571429,38.57142857142857,3.7287800000000004,347.0,25.0,9306.0,False
2011,11,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.541428571428572,0.0,0.0,0.0,73.0,43.0,3.60762,324.0,25.0,8981.0,False
2011,12,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10.227142857142855,0.0,0.0,0.0,66.28571428571429,38.714285714285715,2.85169,254.0,26.0,8907.0,False
2011,13,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.248571428571427,0.0,0.0,0.0,74.42857142857143,44.28571428571429,2.6752700000000003,224.0,24.0,8373.0,False
2011,14,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12.87857142857143,0.004285714285714286,0.0,0.0,68.14285714285714,43.0,2.32261,200.0,26.0,8611.0,False
2011,15,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.97,0.0,0.0,0.0,71.57142857142857,40.857142857142854,1.72675,137.0,25.0,7934.0,False
2011,16,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.537142857142856,0.0,0.0,0.0,77.14285714285714,54.0,1.8724299999999998,155.0,25.0,8278.0,False
2011,17,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",14.7,0.0,0.0,0.0,67.0,41.285714285714285,1.75745,141.0,26.0,8023.0,False
2011,18,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.485714285714287,0.0,0.0,0.0,77.42857142857143,45.0,1.65705,135.0,26.0,8147.0,False
2011,19,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",13.487142857142857,0.0,0.0,0.0,76.85714285714286,47.14285714285714,1.75462,132.0,24.0,7523.0,False
2011,20,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.875714285714283,0.0071428571428571435,0.0,0.0,73.85714285714286,46.42857142857143,1.5554700000000001,121.0,24.0,7779.0,False
2011,21,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",12.365714285714288,0.0,0.0,0.0,86.0,56.85714285714285,1.6163299999999998,76.0,12.0,4702.0,False
2011,22,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.505714285714285,0.0,0.0,0.0,89.7142857142857,60.57142857142857,1.56185,75.0,13.0,4802.0,False
2011,23,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.0614285714285705,0.0,0.0,0.0,91.28571428571428,59.14285714285714,1.3942299999999999,58.0,11.0,4160.0,False
2011,24,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.905714285714286,0.0,0.0,0.0,93.57142857142857,61.85714285714285,1.5165899999999999,64.0,11.0,4220.0,False
2011,25,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.437142857142858,0.0,0.0,0.0,94.85714285714286,63.0,0.875827,45.0,13.0,5138.0,False
2011,26,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.781428571428572,0.0,0.0,0.0,96.0,69.57142857142857,0.856766,39.0,12.0,4552.0,False
2011,27,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.612857142857143,0.0,0.0,0.0,96.0,69.28571428571429,1.1833,53.0,12.0,4479.0,False
2011,28,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.86142857142857,0.0,0.0,0.0,93.42857142857143,68.28571428571429,0.9447530000000001,46.0,12.0,4869.0,False
2011,29,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.932857142857142,0.045714285714285714,0.0,0.0,96.0,70.71428571428571,1.21225,57.0,13.0,4702.0,False
2011,30,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.788571428571428,0.01,0.0,0.0,92.28571428571428,68.0,0.942211,45.0,12.0,4776.0,False
2011,31,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.941428571428572,0.017142857142857144,0.0,0.0,94.28571428571428,68.28571428571429,0.958525,52.0,14.0,5425.0,False
2011,32,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.2857142857142865,0.0,0.0,0.0,95.14285714285714,69.71428571428571,0.948947,50.0,13.0,5269.0,False
2011,33,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.437142857142856,0.045714285714285714,0.0,0.0,90.57142857142857,67.57142857142857,1.15533,54.0,10.0,4674.0,False
2011,34,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.751428571428571,0.054285714285714284,0.0,0.0,94.42857142857143,68.57142857142857,1.18256,64.0,13.0,5412.0,False
2011,35,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.371428571428572,0.028571428571428574,0.0,0.0,92.14285714285714,66.85714285714286,1.8931799999999999,95.0,12.0,5018.0,False
2011,36,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.554285714285713,0.03,0.0,0.0,79.42857142857143,60.42857142857143,1.5885,63.0,10.0,3966.0,False
2011,37,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.167142857142856,0.014285714285714287,0.0,0.0,78.71428571428571,55.57142857142857,1.6623299999999999,83.0,12.0,4993.0,False
2011,38,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.625714285714286,0.0,0.0,0.0,84.85714285714286,55.57142857142857,1.44248,80.0,13.0,5546.0,False
2011,39,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.511428571428572,0.0,0.0,0.0,84.0,57.85714285714285,1.99089,118.0,13.0,5927.0,False
2011,40,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.085714285714285,0.2057142857142857,0.0,0.0,65.85714285714286,47.14285714285714,1.77268,136.0,23.0,7672.0,False
2011,41,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.475714285714287,0.0,0.0,0.0,77.0,47.14285714285714,1.41792,97.0,22.0,6841.0,False
2011,42,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.592857142857143,0.0,0.0,0.0,73.71428571428571,45.714285714285715,1.8852400000000002,160.0,25.0,8487.0,False
2011,43,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.932857142857142,0.005714285714285714,0.0,0.0,67.0,42.0,2.13822,181.0,25.0,8465.0,False
2011,44,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.637142857142857,0.011428571428571429,0.0,0.0,61.0,37.0,2.52885,195.0,24.0,7711.0,False
2011,45,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.551428571428572,0.0014285714285714286,0.0,0.0,54.0,34.142857142857146,1.8847099999999999,154.0,25.0,8171.0,False
2011,46,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.975714285714285,0.0,0.0,0.0,59.714285714285715,36.857142857142854,2.99745,235.0,24.0,7840.0,False
2011,47,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.357142857142858,0.005714285714285714,0.0,0.0,55.42857142857143,33.57142857142857,3.24894,222.0,25.0,6833.0,False
2011,48,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.971428571428572,0.01857142857142857,0.1571428571428571,0.14285714285714285,49.28571428571429,30.142857142857146,2.6233400000000002,201.0,23.0,7662.0,False
2011,49,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.3585714285714285,0.002857142857142857,0.14285714285714285,0.14285714285714285,38.42857142857143,17.857142857142858,2.30193,163.0,25.0,7081.0,False
2011,50,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.72,0.06857142857142857,0.0,0.0,44.0,28.714285714285715,1.9183299999999999,132.0,23.0,6881.0,False
2011,51,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.391428571428571,0.08142857142857142,0.3142857142857142,0.2857142857142857,38.285714285714285,23.285714285714285,2.5587,170.0,24.0,6644.0,False
2012,52,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3.931428571428572,0.0,0.0,0.0,52.14285714285714,25.0,7.13018,482.0,24.0,6760.0,False
2012,52,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.645714285714287,0.0,0.0,0.0,41.42857142857143,22.714285714285715,7.13018,482.0,24.0,6760.0,False
2012,1,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.177142857142857,0.0,0.0,0.0,51.42857142857143,27.285714285714285,2.5439,184.0,24.0,7233.0,False
2012,2,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.6328571428571435,0.0,0.0,0.0,48.714285714285715,24.42857142857143,2.28729,182.0,25.0,7957.0,False
2012,3,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.14857142857143,0.004285714285714286,0.0,0.0,55.714285714285715,30.142857142857146,2.08926,169.0,26.0,8089.0,False
2012,4,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.75,0.05285714285714286,0.07142857142857142,0.0,51.57142857142857,30.0,2.54792,218.0,26.0,8556.0,False
2012,5,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.765714285714287,0.0,0.0,0.0,50.57142857142857,30.0,2.52296,217.0,26.0,8601.0,False
2012,6,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.211428571428572,0.014285714285714287,0.0,0.0,50.28571428571429,28.285714285714285,2.1602200000000003,192.0,25.0,8888.0,False
2012,7,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.63857142857143,0.022857142857142857,0.27142857142857146,0.2857142857142857,50.85714285714285,30.142857142857146,2.63637,217.0,24.0,8231.0,False
2012,8,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.437142857142856,0.0,0.0,0.0,59.28571428571429,28.714285714285715,2.95269,249.0,25.0,8433.0,False
2012,9,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",13.578571428571427,0.0,0.0,0.0,54.0,30.0,3.65699,345.0,26.0,9434.0,False
2012,10,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",13.581428571428573,0.025714285714285717,0.2714285714285714,0.2857142857142857,56.28571428571429,34.42857142857143,2.89737,249.0,25.0,8594.0,False
2012,11,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.125714285714285,0.002857142857142857,0.0,0.0,70.14285714285714,37.57142857142857,3.1945,260.0,25.0,8139.0,False
2012,12,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.02142857142857,0.0,0.0,0.0,67.0,37.57142857142857,2.61767,213.0,25.0,8137.0,False
2012,13,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.327142857142857,0.0,0.0,0.0,77.42857142857143,44.57142857142857,2.3236,191.0,23.0,8220.0,False
2012,14,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.094285714285713,0.11571428571428573,0.2,0.0,65.85714285714286,42.0,2.72257,200.0,23.0,7346.0,False
2012,15,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10.19285714285714,0.0,0.0,0.0,71.42857142857143,45.57142857142857,2.61172,218.0,24.0,8347.0,False
2012,16,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.158571428571428,0.0,0.0,0.0,76.71428571428571,46.28571428571429,2.1027099999999996,156.0,24.0,7419.0,False
2012,17,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.628571428571428,0.0,0.0,0.0,81.85714285714286,53.28571428571429,1.7289700000000001,142.0,23.0,8213.0,False
2012,18,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.19,0.0,0.0,0.0,82.57142857142857,52.57142857142857,1.48205,116.0,25.0,7827.0,False
2012,19,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",13.04,0.027142857142857142,0.0,0.0,74.14285714285714,50.85714285714285,1.4108,110.0,24.0,7797.0,False
2012,20,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.745714285714287,0.0,0.0,0.0,81.57142857142857,54.0,1.3578,91.0,20.0,6702.0,False
2012,21,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",13.165714285714285,0.0,0.0,0.0,88.42857142857143,60.42857142857143,1.89533,88.0,12.0,4643.0,False
2012,22,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.998571428571429,0.0,0.0,0.0,90.14285714285714,58.57142857142857,1.47128,63.0,12.0,4282.0,False
2012,23,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.179999999999998,0.0014285714285714286,0.0,0.0,91.57142857142857,63.42857142857143,1.8100900000000002,61.0,9.0,3370.0,False
2012,24,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.501428571428573,0.0,0.0,0.0,92.85714285714286,63.57142857142857,1.60517,77.0,14.0,4797.0,False
2012,25,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.45857142857143,0.058571428571428566,0.0,0.0,96.42857142857143,67.28571428571429,1.04141,43.0,11.0,4129.0,False
2012,26,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.605714285714287,0.0,0.0,0.0,98.42857142857143,71.42857142857143,1.9814200000000002,64.0,9.0,3230.0,False
2012,27,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.062857142857142,0.04,0.0,0.0,89.7142857142857,66.28571428571429,1.21469,43.0,10.0,3540.0,False
2012,28,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.435714285714285,0.014285714285714284,0.0,0.0,90.14285714285714,68.0,1.64474,60.0,11.0,3648.0,False
2012,29,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.444285714285713,0.015714285714285715,0.0,0.0,92.28571428571428,68.85714285714286,2.26527,69.0,7.0,3046.0,False
2012,30,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.637142857142857,0.05714285714285715,0.0,0.0,92.28571428571428,67.57142857142857,1.3904100000000001,38.0,7.0,2733.0,False
2012,31,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.542857142857143,0.002857142857142857,0.0,0.0,93.85714285714286,68.14285714285714,1.80332,64.0,10.0,3549.0,False
2012,32,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.221428571428571,0.054285714285714284,0.0,0.0,95.57142857142857,68.71428571428571,2.19212,89.0,11.0,4060.0,False
2012,33,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.829999999999999,0.16571428571428573,0.0,0.0,91.57142857142857,66.14285714285714,1.44127,60.0,11.0,4163.0,False
2012,34,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.222857142857142,0.008571428571428572,0.0,0.0,85.85714285714286,65.14285714285714,2.14811,76.0,9.0,3538.0,False
2012,35,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.711428571428572,0.0,0.0,0.0,91.71428571428572,66.42857142857143,2.4477900000000004,109.0,11.0,4453.0,False
2012,36,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.37142857142857,0.012857142857142857,0.0,0.0,87.7142857142857,65.28571428571429,2.14669,84.0,11.0,3913.0,False
2012,37,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.4471428571428575,0.05,0.0,0.0,78.0,55.14285714285714,2.25127,93.0,11.0,4131.0,False
2012,38,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.4871428571428575,0.0,0.0,0.0,85.57142857142857,55.14285714285714,2.4820900000000004,97.0,10.0,3908.0,False
2012,39,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.4871428571428575,0.0,0.0,0.0,79.42857142857143,56.28571428571429,2.1848400000000003,100.0,12.0,4577.0,False
2012,40,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.372857142857145,0.0,0.0,0.0,80.57142857142857,51.714285714285715,1.4272799999999999,126.0,25.0,8828.0,False
2012,41,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.932857142857142,0.0,0.0,0.0,75.28571428571429,47.57142857142857,1.48361,134.0,26.0,9032.0,False
2012,42,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.454285714285715,0.0,0.0,0.0,77.14285714285714,47.57142857142857,1.10806,105.0,26.0,9476.0,False
2012,43,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.072857142857143,0.0,0.0,0.0,67.14285714285714,43.14285714285715,1.49184,127.0,24.0,8513.0,False
2012,44,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.41,0.0,0.0,0.0,71.85714285714286,41.285714285714285,1.19628,108.0,26.0,9028.0,False
2012,45,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.774285714285715,0.0071428571428571435,0.0,0.0,62.714285714285715,38.42857142857143,1.68618,157.0,26.0,9311.0,False
2012,46,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.57,0.008571428571428572,0.0,0.0,57.42857142857143,32.57142857142857,2.08405,181.0,25.0,8685.0,False
2012,47,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3.802857142857144,0.0,0.0,0.0,60.0,33.857142857142854,2.2652400000000004,165.0,26.0,7284.0,False
2012,48,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",3.4185714285714286,0.0,0.0,0.0,61.57142857142857,32.0,2.07682,186.0,26.0,8956.0,False
2012,49,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",4.9228571428571435,0.0,0.0,0.0,60.14285714285714,32.714285714285715,1.8751400000000003,170.0,26.0,9066.0,False
2012,50,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.198571428571429,0.012857142857142857,0.0,0.0,44.85714285714285,24.714285714285715,2.5545,225.0,26.0,8808.0,False
2012,51,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.272857142857141,0.0,0.0,0.0,44.42857142857143,19.857142857142858,3.00596,247.0,24.0,8217.0,False
2013,1,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",6.5200000000000005,0.004285714285714286,0.07142857142857142,0.0,37.857142857142854,15.285714285714285,5.2220699999999995,408.0,25.0,7813.0,False
2013,2,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.700000000000001,0.0,0.0,0.0,42.714285714285715,20.142857142857142,4.63149,460.0,26.0,9932.0,False
2013,3,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.654285714285715,0.0,0.028571428571428574,0.0,42.42857142857143,16.857142857142858,4.814,484.0,26.0,10054.0,False
2013,4,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",5.21,0.015714285714285715,0.0,0.0,57.42857142857143,30.57142857142857,5.96807,557.0,26.0,9333.0,False
2013,5,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.628571428571428,0.0,0.0,0.0,49.85714285714285,27.714285714285715,5.02665,481.0,26.0,9569.0,False
2013,6,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.754285714285713,0.0,0.0,0.0,54.28571428571429,30.57142857142857,3.84575,366.0,26.0,9517.0,False
2013,7,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.82,0.0,0.0,0.0,51.0,23.42857142857143,3.62428,338.0,26.0,9326.0,False
2013,8,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.6,0.03428571428571429,0.4,0.42857142857142855,49.28571428571429,27.142857142857146,3.2908,294.0,26.0,8934.0,False
2013,9,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.829999999999999,0.0,0.0,0.0,55.0,27.857142857142854,2.97593,272.0,26.0,9140.0,False
2013,10,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.595714285714285,0.022857142857142857,0.0,0.0,59.85714285714285,37.285714285714285,2.15882,199.0,26.0,9218.0,False
2013,11,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.125714285714286,0.0014285714285714286,0.0,0.0,70.42857142857143,38.57142857142857,2.386,214.0,26.0,8969.0,False
2013,12,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.458571428571428,0.0,0.0,0.0,62.42857142857143,36.57142857142857,1.7443099999999998,158.0,26.0,9058.0,False
2013,13,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",7.125714285714286,0.0,0.0,0.0,68.42857142857143,40.857142857142854,1.5271700000000001,129.0,26.0,8447.0,False
2013,14,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.115714285714285,0.0,0.0,0.0,72.57142857142857,45.714285714285715,1.38392,120.0,26.0,8671.0,False
2013,15,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.12,0.011428571428571429,0.0,0.0,66.57142857142857,42.285714285714285,1.18074,104.0,26.0,8808.0,False
2013,16,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.248571428571427,0.0,0.0,0.0,68.57142857142857,38.714285714285715,1.42792,125.0,26.0,8754.0,False
2013,17,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",9.171428571428569,0.0,0.0,0.0,75.57142857142857,44.28571428571429,1.29135,114.0,26.0,8828.0,False
2013,18,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",11.567142857142857,0.0,0.0,0.0,75.57142857142857,45.57142857142857,1.25528,104.0,25.0,8285.0,False
2013,19,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.15,0.0,0.0,0.0,73.0,49.28571428571429,1.38347,117.0,26.0,8457.0,False
2013,20,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.085714285714285,0.011428571428571429,0.0,0.0,83.0,56.0,1.18413,100.0,26.0,8445.0,False
2013,21,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",8.054285714285713,0.0,0.0,0.0,86.2857142857143,54.28571428571429,1.5929200000000001,108.0,20.0,6780.0,False
2013,22,New Mexico,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",10.672857142857143,0.0,0.0,0.0,85.71428571428571,58.14285714285714,0.788644,40.0,14.0,5072.0,False
